Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor
02/01/2015,17:00,37.804,11.548,75.608,23.096,79.056908616515,0.956374349051057
02/01/2015,17:30,39.372,11.34,78.744,22.68,81.9451035755035,0.960936003976084
02/01/2015,18:00,37.128,11.532,74.256,23.064,77.7553959542359,0.954994812799769
02/01/2015,18:30,41.724,12.239,83.448,24.478,86.9640224460667,0.95956923011418
02/01/2015,19:00,29.191,12.464,58.382,24.928,63.4812035172617,0.919673815738899
02/01/2015,19:30,38.372,12.44,76.744,24.88,80.6762418559516,0.951258990401926
02/01/2015,20:00,33.64,12.495,67.28,24.99,71.7711529794527,0.937423972639773
02/01/2015,20:30,25.268,13.271,50.536,26.542,57.0820882589276,0.885321464668835
02/01/2015,21:00,23.028,12.26,46.056,24.52,52.1764851250063,0.882696495001875
02/01/2015,21:30,30.344,12.408,60.688,24.816,65.5657471550504,0.925605253250368
02/01/2015,22:00,14.075,10.875,28.15,21.75,35.5736531719755,0.791315911229847
02/01/2015,22:30,8.975,5.284,17.95,10.568,20.8299111856004,0.861741627803184
02/01/2015,23:00,4.796,3.214,9.592,6.428,11.5466705157807,0.830715508876002
02/01/2015,23:30,6.491,3.244,12.982,6.488,14.5129735064872,0.894509860339845
03/01/2015,00:00,4.716,3.288,9.432,6.576,11.4981041915613,0.820309143390988
03/01/2015,00:30,4.904,3.584,9.808,7.168,12.1481356594335,0.807366990024773
03/01/2015,01:00,5.732,4.172,11.464,8.344,14.1790549755617,0.808516442556198
03/01/2015,01:30,5.964,4.32,11.928,8.64,14.7284350831988,0.809862037107869
03/01/2015,02:00,5.455,4.108,10.91,8.216,13.6576279053136,0.798821095610142
03/01/2015,02:30,5.268,4.116,10.536,8.232,13.370609559777,0.787997159762763
03/01/2015,03:00,4.843,3.55,9.686,7.1,12.0095128960337,0.806526751121054
03/01/2015,03:30,5.643,4.36,11.286,8.72,14.2622578857627,0.79131892390558
03/01/2015,04:00,5.508,4.724,11.016,9.448,14.5126565452366,0.759062011980951
03/01/2015,04:30,5.715,4.8,11.43,9.6,14.9266473127759,0.765744456572794
03/01/2015,05:00,5.22,3.56,10.44,7.12,12.6367717396493,0.826160368731145
03/01/2015,05:30,4.82,3.583,9.64,7.166,12.0117109522332,0.802550236868248
03/01/2015,06:00,19.988,9.627,39.976,19.254,44.371125746368,0.900946197849705
03/01/2015,06:30,23.864,10.584,47.728,21.168,52.2115542768074,0.914127195443069
03/01/2015,07:00,22.26,11.24,44.52,22.48,49.873648352612,0.89265577054317
03/01/2015,07:30,22.616,11.164,45.232,22.328,50.4427754985786,0.896699304498518
03/01/2015,08:00,35.548,10.62,71.096,21.24,74.2009353040782,0.95815503679761
03/01/2015,08:30,38.272,10.956,76.544,21.912,79.618588281883,0.961383530765552
03/01/2015,09:00,27.788,10.603,55.576,21.206,59.4843340720899,0.934296385797099
03/01/2015,09:30,31.096,8.748,62.192,17.496,64.6061514099083,0.962632784135494
03/01/2015,10:00,30.692,7.596,61.384,15.192,63.2360055664492,0.970712809326994
03/01/2015,10:30,34.363,7.208,68.726,14.416,70.2216804128184,0.978700615872087
03/01/2015,11:00,33.776,7.688,67.552,15.376,69.2798239027785,0.975060207021132
03/01/2015,11:30,34.928,7.88,69.856,15.76,71.6117197112316,0.975482794123465
03/01/2015,12:00,37.608,8.151,75.216,16.302,76.9623414404733,0.977309155115474
03/01/2015,12:30,29.495,8.087,58.99,16.174,61.167134966418,0.964406788409947
03/01/2015,13:00,33.5,7.555,67.0,15.11,68.6826906869555,0.975500502669951
03/01/2015,13:30,35.411,7.76,70.822,15.52,72.5025930570762,0.976820227359109
03/01/2015,14:00,29.308,8.784,58.616,17.568,61.1920779186326,0.957901815045156
03/01/2015,14:30,28.26,8.151,56.52,16.302,58.8240223038173,0.960831948475311
03/01/2015,15:00,31.396,7.543,62.792,15.086,64.5788076693895,0.972331331419387
03/01/2015,15:30,27.076,7.583,54.152,15.166,56.2356363883259,0.96294813531946
03/01/2015,16:00,28.404,7.94,56.808,15.88,58.9857881188342,0.963079434711955
03/01/2015,16:30,35.58,7.963,71.16,15.926,72.92038946687,0.975858759806085
03/01/2015,17:00,40.711,7.86,81.422,15.72,82.9256317431468,0.98186770231551
03/01/2015,17:30,49.127,7.803,98.254,15.606,99.4856552473773,0.98761976288153
03/01/2015,18:00,34.24,9.404,68.48,18.808,71.0158517515632,0.964291744398873
03/01/2015,18:30,33.032,8.992,66.064,17.984,68.4680684699079,0.964887747158458
03/01/2015,19:00,30.959,9.152,61.918,18.304,64.5668273961173,0.958975420392064
03/01/2015,19:30,23.612,9.263,47.224,18.526,50.7278897649015,0.93092773505311
03/01/2015,20:00,31.999,8.648,63.998,17.296,66.2940087790744,0.965366268129223
03/01/2015,20:30,21.663,9.236,43.326,18.472,47.0994394871107,0.919883587553172
03/01/2015,21:00,21.872,9.596,43.744,19.192,47.7689271388839,0.915741730452062
03/01/2015,21:30,23.392,8.548,46.784,17.096,49.8097982328778,0.939252975651567
03/01/2015,22:00,19.224,7.592,38.448,15.184,41.3376680522741,0.930096072458078
03/01/2015,22:30,13.704,5.748,27.408,11.496,29.7213122186757,0.922166509919216
03/01/2015,23:00,6.004,3.376,12.008,6.752,13.7761242735393,0.871653069755499
03/01/2015,23:30,5.18,3.672,10.36,7.344,12.6989763366974,0.815813950753013
04/01/2015,00:00,5.38,3.604,10.76,7.208,12.9511698313318,0.830812821339195
04/01/2015,00:30,5.504,4.052,11.008,8.104,13.6693379503179,0.805305837303715
04/01/2015,01:00,6.028,4.496,12.056,8.992,15.0400531913953,0.801592909717731
04/01/2015,01:30,7.096,4.532,14.192,9.064,16.8395011802607,0.842780070754833
04/01/2015,02:00,6.028,4.336,12.056,8.672,14.8509528313843,0.811799910982721
04/01/2015,02:30,7.168,4.599,14.336,9.198,17.0330267421853,0.841658839989213
04/01/2015,03:00,4.656,3.175,9.312,6.35,11.2710070534979,0.826189799450434
04/01/2015,03:30,5.828,4.536,11.656,9.072,14.7703622162762,0.78914802267124
04/01/2015,04:00,5.803,4.912,11.606,9.824,15.205591076969,0.763271524296265
04/01/2015,04:30,5.699,4.779,11.398,9.558,14.8751336128453,0.766244927250056
04/01/2015,05:00,5.372,3.488,10.744,6.976,12.8100741605972,0.838714608425735
04/01/2015,05:30,4.872,3.463,9.744,6.926,11.9547145511719,0.815076459353735
04/01/2015,06:00,8.172,6.008,16.344,12.016,20.2857289738377,0.805689761095334
04/01/2015,06:30,10.716,6.444,21.432,12.888,25.0086225130454,0.856984447548091
04/01/2015,07:00,20.764,7.127,41.528,14.254,43.9061635764274,0.945835289175342
04/01/2015,07:30,32.143,6.591,64.286,13.182,65.6235841752034,0.979617311555223
04/01/2015,08:00,29.284,6.459,58.568,12.918,59.9757084159912,0.976528724684893
04/01/2015,08:30,27.375,7.432,54.75,14.864,56.7318323342372,0.965066631558071
04/01/2015,09:00,23.116,7.152,46.232,14.304,48.3942393265975,0.95532034850728
04/01/2015,09:30,28.739,7.499,57.478,14.998,59.4025285657101,0.967601896267887
04/01/2015,10:00,26.396,7.28,52.792,14.56,54.7630240216882,0.964008112769446
04/01/2015,10:30,25.227,7.468,50.454,14.936,52.6183428093284,0.958867105548813
04/01/2015,11:00,34.704,7.463,69.408,14.926,70.9947603700442,0.977649618807758
04/01/2015,11:30,30.768,7.276,61.536,14.552,63.2332191178023,0.973159375064546
04/01/2015,12:00,30.256,7.658,60.512,15.316,62.4202050621431,0.96942968930904
04/01/2015,12:30,35.056,7.48,70.112,14.96,71.6902643320556,0.977984942181889
04/01/2015,13:00,28.279,7.376,56.558,14.752,58.4502249781812,0.967626719285549
04/01/2015,13:30,24.1,7.64,48.2,15.28,50.5640030060912,0.953247312998411
04/01/2015,14:00,33.556,7.788,67.112,15.576,68.8958053875561,0.974108617502323
04/01/2015,14:30,25.276,8.88,50.552,17.76,53.5809891659346,0.943468973457045
04/01/2015,15:00,30.691,8.596,61.382,17.192,63.7441354165228,0.962943487891872
04/01/2015,15:30,31.812,7.552,63.624,15.104,65.3922319545678,0.972959580517706
04/01/2015,16:00,28.884,7.444,57.768,14.888,59.6556317542611,0.968357865987953
04/01/2015,16:30,33.163,8.019,66.326,16.038,68.2374970232643,0.971987615131509
04/01/2015,17:00,34.324,7.752,68.648,15.504,70.3769990835074,0.975432335114889
04/01/2015,17:30,39.476,8.228,78.952,16.456,80.6487346459943,0.978961434641779
04/01/2015,18:00,26.127,8.688,52.254,17.376,55.0672824824323,0.94891186070092
04/01/2015,18:30,33.1,8.084,66.2,16.168,68.1457584886983,0.971447126316114
04/01/2015,19:00,32.576,8.432,65.152,16.864,67.2991649279543,0.96809522183146
04/01/2015,19:30,27.563,8.328,55.126,16.656,57.58731110236,0.957259516155451
04/01/2015,20:00,31.248,8.348,62.496,16.696,64.6877608207302,0.966117840038307
04/01/2015,20:30,26.896,9.1,53.792,18.2,56.7874915804528,0.947250846429992
04/01/2015,21:00,17.076,7.136,34.152,14.272,37.0141756628457,0.922673564502083
04/01/2015,21:30,8.116,3.607,16.232,7.214,17.7628713895023,0.913816191628792
04/01/2015,22:00,5.068,3.716,10.136,7.432,12.5687389980061,0.806445465063775
04/01/2015,22:30,4.943,3.652,9.886,7.304,12.2915092645289,0.804294480941028
04/01/2015,23:00,5.056,3.592,10.112,7.184,12.4041283450309,0.815212461426267
04/01/2015,23:30,4.504,3.232,9.008,6.464,11.0872539431547,0.812463950393752
05/01/2015,00:00,4.656,3.428,9.312,6.856,11.5636499428165,0.805281832335503
05/01/2015,00:30,5.704,3.904,11.408,7.808,13.8241527769336,0.825222085117952
05/01/2015,01:00,5.416,4.496,10.832,8.992,14.0779401902409,0.769430961796096
05/01/2015,01:30,5.716,4.72,11.432,9.44,14.8258018332905,0.771088451432157
05/01/2015,02:00,5.232,4.292,10.464,8.584,13.5344153918815,0.773140255267571
05/01/2015,02:30,5.228,4.144,10.456,8.288,13.3423686053114,0.783668774255241
05/01/2015,03:00,5.512,4.323,11.024,8.646,14.0100535330883,0.786862931965197
05/01/2015,03:30,5.408,4.688,10.816,9.376,14.3141608206699,0.755615316252019
05/01/2015,04:00,5.296,4.54,10.592,9.08,13.9512293365137,0.759216123761997
05/01/2015,04:30,5.088,3.871,10.176,7.742,12.7862895321512,0.795851634141359
05/01/2015,05:00,4.811,3.26,9.622,6.52,11.6229600360665,0.827843938093052
05/01/2015,05:30,9.407,4.304,18.814,8.608,20.6897075861405,0.909340753512016
05/01/2015,06:00,15.344,6.604,30.688,13.208,33.409645313891,0.918537052769939
05/01/2015,06:30,13.087,6.968,26.174,13.936,29.6528312307611,0.882681326887544
05/01/2015,07:00,18.276,7.308,36.552,14.616,39.3659294314258,0.928518730749032
05/01/2015,07:30,30.963,7.935,61.926,15.87,63.9271960905529,0.968695703376683
05/01/2015,08:00,38.264,6.648,76.528,13.296,77.6744385238799,0.985240465902725
05/01/2015,08:30,29.431,7.432,58.862,14.864,60.7097488052784,0.96956422382688
05/01/2015,09:00,24.587,6.98,49.174,13.96,51.117159545499,0.961986182409521
05/01/2015,09:30,27.488,6.752,54.976,13.504,56.6102322906381,0.971131827739206
05/01/2015,10:00,25.444,7.223,50.888,14.446,52.8987258825768,0.961989098732672
05/01/2015,10:30,23.172,7.543,46.344,15.086,48.7375994484751,0.950888005087547
05/01/2015,11:00,38.18,7.82,76.36,15.64,77.9452320543085,0.979662231896314
05/01/2015,11:30,24.064,7.827,48.128,15.654,50.6098014222542,0.950962021347377
05/01/2015,12:00,34.896,7.368,69.792,14.736,71.3307283013429,0.97842823933908
05/01/2015,12:30,29.756,7.824,59.512,15.648,61.5348519133669,0.967126722049865
05/01/2015,13:00,37.395,7.436,74.79,14.872,76.2543139763253,0.980796961638241
05/01/2015,13:30,29.843,7.328,59.686,14.656,61.4590660521294,0.971150438675234
05/01/2015,14:00,23.864,8.379,47.728,16.758,50.5845075097109,0.94352996538612
05/01/2015,14:30,26.856,7.963,53.712,15.926,56.0233558437907,0.958742992451788
05/01/2015,15:00,31.671,7.844,63.342,15.688,65.255819663843,0.970672011102884
05/01/2015,15:30,30.436,7.34,60.872,14.68,62.6171126769671,0.972130421251296
05/01/2015,16:00,26.768,6.603,53.536,13.206,55.1407435568292,0.970897296347151
05/01/2015,16:30,34.424,7.987,68.848,15.974,70.6768420347146,0.974123907266405
05/01/2015,17:00,36.616,7.52,73.232,15.04,74.7604681633281,0.979555143943699
05/01/2015,17:30,31.563,7.659,63.126,15.318,64.9579340804493,0.971798170456927
05/01/2015,18:00,36.379,7.931,72.758,15.862,74.4669698591261,0.977050631778875
05/01/2015,18:30,24.912,8.14,49.824,16.28,52.4163066230348,0.950543859613868
05/01/2015,19:00,25.328,8.035,50.656,16.07,53.1439102814236,0.953185405607236
05/01/2015,19:30,29.471,8.924,58.942,17.848,61.5849851830785,0.957083927135634
05/01/2015,20:00,31.628,9.084,63.256,18.168,65.8133573068568,0.961142302124998
05/01/2015,20:30,22.966,9.604,45.932,19.208,49.7865041954142,0.92257935719758
05/01/2015,21:00,20.551,7.644,41.102,15.288,43.8531321572359,0.937264829135581
05/01/2015,21:30,15.948,4.44,31.896,8.88,33.1090501222853,0.963361970501175
05/01/2015,22:00,5.483,3.848,10.966,7.696,13.3970743074747,0.818536988277831
05/01/2015,22:30,5.199,3.952,10.398,7.904,13.061071931507,0.796106127046987
05/01/2015,23:00,5.331,3.736,10.662,7.472,13.0195698853687,0.818921477684198
05/01/2015,23:30,5.443,3.736,10.886,7.472,13.2036207155462,0.824470394498423
06/01/2015,00:00,6.792,3.724,13.584,7.448,15.4918688349728,0.876847521546008
06/01/2015,00:30,5.335,3.548,10.67,7.096,12.8141328227859,0.832674077806836
06/01/2015,01:00,5.78,4.544,11.56,9.088,14.7045979203785,0.786148401559578
06/01/2015,01:30,5.48,4.564,10.96,9.128,14.2633095738682,0.768405142875299
06/01/2015,02:00,5.455,4.376,10.91,8.752,13.9866221797831,0.780031071707237
06/01/2015,02:30,5.42,4.564,10.84,9.128,14.1713090432747,0.764925837035567
06/01/2015,03:00,5.196,3.952,10.392,7.904,13.056293501603,0.795937802734314
06/01/2015,03:30,5.468,4.263,10.936,8.526,13.8668237170594,0.788644971578122
06/01/2015,04:00,5.368,4.72,10.736,9.44,14.2959854504683,0.750979882829213
06/01/2015,04:30,5.384,4.604,10.768,9.208,14.1681756059134,0.760013378114424
06/01/2015,05:00,5.343,4.239,10.686,8.478,13.6406304839622,0.783394284614246
06/01/2015,05:30,10.48,4.596,20.96,9.192,22.8869919386537,0.915803997997105
06/01/2015,06:00,14.208,7.071,28.416,14.142,31.7405923070128,0.895257386601048
06/01/2015,06:30,12.344,7.14,24.688,14.28,28.5204417918096,0.865624663002803
06/01/2015,07:00,20.82,7.276,41.64,14.552,44.1095273155358,0.944013766672354
06/01/2015,07:30,27.28,6.892,54.56,13.784,56.2742605460081,0.96953741748177
06/01/2015,08:00,24.9,6.499,49.8,12.998,51.468320353398,0.967585489879172
06/01/2015,08:30,25.176,6.647,50.352,13.294,52.0773885674003,0.966868768617549
06/01/2015,09:00,17.204,7.084,34.408,14.168,37.2107887581008,0.924678098474716
06/01/2015,09:30,26.755,6.971,53.51,13.942,55.296466433218,0.967692895071573
06/01/2015,10:00,25.38,7.412,50.76,14.824,52.8803214816249,0.959903362543464
06/01/2015,10:30,28.788,7.5,57.576,15.0,59.4978621464671,0.967698611203786
06/01/2015,11:00,31.796,7.44,63.592,14.88,65.3096991265463,0.973699165260209
06/01/2015,11:30,36.2,7.351,72.4,14.702,73.877661034984,0.979998540278439
06/01/2015,12:00,31.14,7.68,62.28,15.36,64.1461456363514,0.97090790697027
06/01/2015,12:30,26.932,7.66,53.864,15.32,56.0002928563771,0.961852098054266
06/01/2015,13:00,33.3,8.215,66.6,16.43,68.5966821355085,0.970892428306576
06/01/2015,13:30,27.3,7.495,54.6,14.99,56.6203143756726,0.964318191279662
06/01/2015,14:00,33.28,7.588,66.56,15.176,68.2681799962472,0.97497836835373
06/01/2015,14:30,27.244,8.26,54.488,16.52,56.9372672333332,0.956983034794268
06/01/2015,15:00,28.568,7.428,57.136,14.856,59.0357789819022,0.967819866579806
06/01/2015,15:30,35.587,7.508,71.174,15.016,72.7407643622199,0.9784610105011
06/01/2015,16:00,34.475,7.479,68.95,14.958,70.5538375993822,0.977267864054809
06/01/2015,16:30,46.415,7.82,92.83,15.64,94.1382940147101,0.986102419295407
06/01/2015,17:00,32.032,7.368,64.064,14.736,65.7369424296567,0.97455093299102
06/01/2015,17:30,31.92,7.752,63.84,15.504,65.6956589128993,0.971753703944221
06/01/2015,18:00,36.696,8.299,73.392,16.598,75.24545966369,0.975367814713361
06/01/2015,18:30,31.664,8.2,63.328,16.4,65.4170895103107,0.96806508196005
06/01/2015,19:00,31.247,8.072,62.494,16.144,64.5455560050419,0.968215382715509
06/01/2015,19:30,27.064,8.34,54.128,16.68,56.639763417585,0.955653711614458
06/01/2015,20:00,26.763,8.496,53.526,16.992,56.1583546767531,0.953126223466813
06/01/2015,20:30,29.108,9.608,58.216,19.216,61.3054451088971,0.949605734484335
06/01/2015,21:00,19.224,6.8,38.448,13.6,40.7824570127892,0.942758331052674
06/01/2015,21:30,8.262,4.088,16.524,8.176,18.4360841829278,0.896285310896977
06/01/2015,22:00,5.207,3.764,10.414,7.528,12.8499805447324,0.810428800851919
06/01/2015,22:30,5.328,3.651,10.656,7.302,12.917801670563,0.824908307737123
06/01/2015,23:00,5.279,3.608,10.558,7.216,12.7883540770499,0.825594856914707
06/01/2015,23:30,5.108,3.608,10.216,7.216,12.5075017489505,0.816790563682732
07/01/2015,00:00,5.944,3.632,11.888,7.264,13.9316187142772,0.853310221434041
07/01/2015,00:30,6.264,3.716,12.528,7.432,14.5665919143772,0.86005056925725
07/01/2015,01:00,6.451,4.136,12.902,8.272,15.3260431945104,0.84183504938781
07/01/2015,01:30,5.6,4.467,11.2,8.934,14.3267721416933,0.781753286063375
07/01/2015,02:00,5.352,4.3,10.704,8.6,13.7308266320714,0.779559733192108
07/01/2015,02:30,5.69,4.52,11.38,9.04,14.5336162051982,0.7830122826506
07/01/2015,03:00,5.28,4.004,10.56,8.008,13.2529845695224,0.796801506912435
07/01/2015,03:30,5.504,4.383,11.008,8.766,14.071915292525,0.782267318645718
07/01/2015,04:00,5.595,4.796,11.19,9.592,14.7384666773718,0.7592374444916
07/01/2015,04:30,5.68,4.924,11.36,9.848,15.0343872505666,0.755601290765334
07/01/2015,05:00,5.487,4.116,10.974,8.232,13.7184109866996,0.799947512684814
07/01/2015,05:30,5.7,3.704,11.4,7.408,13.5955286767378,0.838510829364822
07/01/2015,06:00,8.104,4.732,16.208,9.464,18.7687612803829,0.863562388429503
07/01/2015,06:30,10.044,4.723,20.088,9.446,22.1980719883507,0.904943218080622
07/01/2015,07:00,14.219,5.815,28.438,11.63,30.7242054413129,0.925589463911148
07/01/2015,07:30,38.048,6.776,76.096,13.552,77.2933244206769,0.984509349026473
07/01/2015,08:00,25.315,6.536,50.63,13.072,52.2902859047453,0.968248659311689
07/01/2015,08:30,24.215,6.768,48.43,13.536,50.2860616871117,0.963089900028793
07/01/2015,09:00,21.084,6.96,42.168,13.92,44.4061572307265,0.949598085299927
07/01/2015,09:30,26.367,6.788,52.734,13.576,54.4534884098347,0.968422783666974
07/01/2015,10:00,28.691,7.811,57.382,15.622,59.4705036131358,0.964881688380848
07/01/2015,10:30,26.82,7.372,53.64,14.744,55.6294454403421,0.964237556748386
07/01/2015,11:00,32.587,7.528,65.174,15.056,66.8904597083919,0.974339265320455
07/01/2015,11:30,36.256,7.632,72.512,15.264,74.1011443906233,0.978554366624555
07/01/2015,12:00,26.928,8.079,53.856,16.158,56.2276586743571,0.957820411128503
07/01/2015,12:30,36.132,7.4,72.264,14.8,73.7639857925262,0.97966505722404
07/01/2015,13:00,30.627,7.628,61.254,15.256,63.1252564351227,0.970356447791767
07/01/2015,13:30,24.208,7.32,48.416,14.64,50.5810122476805,0.957197161762045
07/01/2015,14:00,34.316,8.144,68.632,16.288,70.5382903110077,0.972975102147989
07/01/2015,14:30,25.304,8.216,50.608,16.432,53.2088376118103,0.951120213717653
07/01/2015,15:00,28.2,8.056,56.4,16.112,58.6562562733081,0.961534240387431
07/01/2015,15:30,32.36,7.703,64.72,15.406,66.5283638758688,0.972818148024055
07/01/2015,16:00,31.6,7.544,63.2,15.088,64.9760540507039,0.972666005123523
07/01/2015,16:30,31.215,7.998,62.43,15.996,64.4466973552563,0.968707500774699
07/01/2015,17:00,38.716,8.064,77.432,16.128,79.0937873666447,0.978989674995665
07/01/2015,17:30,41.5,7.104,83.0,14.208,84.2072870955952,0.98566290980505
