Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor
02/01/2015,04:30,3.84,1.76,7.68,3.52,8.44824242076422,0.909064822894284
02/01/2015,05:00,3.92,2.24,7.84,4.48,9.02972867809438,0.868243142124459
02/01/2015,05:30,4.48,2.16,8.96,4.32,9.94705986711651,0.900768681368895
02/01/2015,06:00,6.28,1.92,12.56,3.84,13.1338950810489,0.956304273979091
02/01/2015,06:30,7.56,2.28,15.12,4.56,15.7926565213076,0.957407006199365
02/01/2015,07:00,7.8,2.12,15.6,4.24,16.1659395025467,0.964991858193113
02/01/2015,07:30,8.48,2.56,16.96,5.12,17.715981485653,0.957327710786714
02/01/2015,08:00,7.72,2.68,15.44,5.36,16.3439040623714,0.944694727837246
02/01/2015,08:30,8.4,2.6,16.8,5.2,17.5863583495845,0.955285890691346
02/01/2015,09:00,9.52,3.16,19.04,6.32,20.061505427061,0.949081317412843
02/01/2015,09:30,9.68,3.12,19.36,6.24,20.3407767796611,0.951782727361632
02/01/2015,10:00,8.88,2.6,17.76,5.2,18.5056099602256,0.95970897680065
02/01/2015,10:30,10.68,2.44,21.36,4.88,21.9103628450101,0.974881162447957
02/01/2015,11:00,9.16,2.16,18.32,4.32,18.8224546752011,0.973305571251389
02/01/2015,11:30,9.96,2.84,19.92,5.68,20.7139759582751,0.961669552968756
02/01/2015,12:00,8.92,2.6,17.84,5.2,18.5824002755295,0.960048203433268
02/01/2015,12:30,8.72,1.96,17.44,3.92,17.8751223772035,0.975657656041651
02/01/2015,13:00,8.72,1.68,17.44,3.36,17.7607207060975,0.981942134477269
02/01/2015,13:30,9.12,1.64,18.24,3.28,18.5325659313545,0.984213414783568
02/01/2015,14:00,10.72,2.4,21.44,4.8,21.970744184028,0.975843140333233
02/01/2015,14:30,11.04,2.44,22.08,4.88,22.6128459066965,0.976436141258156
02/01/2015,15:00,11.44,2.52,22.88,5.04,23.4285296166874,0.976587108723344
02/01/2015,15:30,10.64,2.8,21.28,5.6,22.0045086289151,0.967074537262646
02/01/2015,16:00,8.32,1.92,16.64,3.84,17.0773300020817,0.97439119569462
02/01/2015,16:30,10.64,3.04,21.28,6.08,22.1315340634128,0.961523947640823
02/01/2015,17:00,7.68,2.12,15.36,4.24,15.9344657896021,0.963948224108211
02/01/2015,17:30,7.2,2.32,14.4,4.64,15.1290977920033,0.951808243820811
02/01/2015,18:00,6.68,2.2,13.36,4.4,14.0659020329306,0.94981466305695
02/01/2015,18:30,5.96,2.0,11.92,4.0,12.5732414277306,0.948045105831673
02/01/2015,19:00,6.32,2.4,12.64,4.8,13.5207100405267,0.934862145709294
02/01/2015,19:30,6.32,2.12,12.64,4.24,13.3321866173558,0.94808153851862
02/01/2015,20:00,7.8,2.36,15.6,4.72,16.2984171010562,0.957148163731133
02/01/2015,20:30,5.8,2.48,11.6,4.96,12.6159264423981,0.919472704043049
02/01/2015,21:00,5.72,2.4,11.44,4.8,12.4061920023833,0.922120179810395
02/01/2015,21:30,5.04,1.76,10.08,3.52,10.6769283972498,0.944091748577841
02/01/2015,22:00,6.28,2.12,12.56,4.24,13.2563645091707,0.94746942054219
02/01/2015,22:30,6.76,1.84,13.52,3.68,14.0118806732002,0.964895456600558
02/01/2015,23:00,4.64,1.56,9.28,3.12,9.79044432086716,0.947863007628856
02/01/2015,23:30,6.12,1.44,12.24,2.88,12.5742594215325,0.973417168333576
03/01/2015,00:00,6.92,1.8,13.84,3.6,14.300545444143,0.967795253269052
03/01/2015,00:30,5.0,1.28,10.0,2.56,10.3224803220931,0.968759415176318
03/01/2015,01:00,6.28,1.44,12.56,2.88,12.8859613533488,0.974704149390908
03/01/2015,01:30,5.68,1.6,11.36,3.2,11.8021015077824,0.962540441844964
03/01/2015,02:00,5.32,1.72,10.64,3.44,11.1822716833388,0.951506125168938
03/01/2015,02:30,4.84,1.44,9.68,2.88,10.0993465135126,0.958477856666115
03/01/2015,03:00,4.36,2.08,8.72,4.16,9.66146986746841,0.902554178568783
03/01/2015,03:30,4.08,1.92,8.16,3.84,9.01838122946685,0.904818702200994
03/01/2015,04:00,3.76,1.92,7.52,3.84,8.44369587325361,0.890605264907809
03/01/2015,04:30,3.88,2.12,7.76,4.24,8.84280498484502,0.877549602563807
03/01/2015,05:00,3.56,2.2,7.12,4.4,8.36985065577636,0.850672287095853
03/01/2015,05:30,5.12,1.96,10.24,3.92,10.964670537686,0.933908589848158
03/01/2015,06:00,6.44,2.24,12.88,4.48,13.6368911413122,0.944496796706159
03/01/2015,06:30,6.84,2.24,13.68,4.48,14.3948879815023,0.950337370987467
03/01/2015,07:00,8.32,2.44,16.64,4.88,17.3408188964651,0.959585593930173
03/01/2015,07:30,8.24,2.6,16.48,5.2,17.28092590112,0.953652604860247
03/01/2015,08:00,10.12,2.76,20.24,5.52,20.9792278218241,0.964763821237732
03/01/2015,08:30,10.64,2.4,21.28,4.8,21.8146372878396,0.975491809431203
03/01/2015,09:00,11.4,3.16,22.8,6.32,23.6597210465381,0.963663094554365
03/01/2015,09:30,11.64,2.72,23.28,5.44,23.9071537410876,0.973767109716211
03/01/2015,10:00,10.84,2.92,21.68,5.84,22.4527949262447,0.965581348389665
03/01/2015,10:30,11.2,3.56,22.4,7.12,23.5043485338352,0.953015139634887
03/01/2015,11:00,7.4,1.96,14.8,3.92,15.3103363777547,0.966667200173588
03/01/2015,11:30,8.76,2.56,17.52,5.12,18.252802524544,0.959852602165688
03/01/2015,12:00,9.36,2.52,18.72,5.04,19.3865933056842,0.96561575852067
03/01/2015,12:30,9.96,2.64,19.92,5.28,20.6078819872397,0.96662044223343
03/01/2015,13:00,9.32,2.72,18.64,5.44,19.4176002636783,0.959953843259774
03/01/2015,13:30,10.36,2.96,20.72,5.92,21.5491252722703,0.961523947640823
03/01/2015,14:00,11.28,2.28,22.56,4.56,23.0162377464259,0.980177570658926
03/01/2015,14:30,11.2,2.8,22.4,5.6,23.0893915034589,0.970142500145332
03/01/2015,15:00,10.2,2.4,20.4,4.8,20.9570990358876,0.973417168333576
03/01/2015,15:30,11.28,2.36,22.56,4.72,23.0484706651005,0.978806807957104
03/01/2015,16:00,11.36,1.72,22.72,3.44,22.9789468862261,0.988731124733078
03/01/2015,16:30,11.12,2.48,22.24,4.96,22.786381897967,0.976021559701157
03/01/2015,17:00,8.24,1.24,16.48,2.48,16.6655572964123,0.988865821099651
03/01/2015,17:30,9.28,2.24,18.56,4.48,19.0930353794257,0.972082208573287
03/01/2015,18:00,6.24,2.4,12.48,4.8,13.3712527460968,0.93334560620306
03/01/2015,18:30,5.96,2.64,11.92,5.28,13.0370548821427,0.914316930300513
03/01/2015,19:00,5.0,2.16,10.0,4.32,10.8932272536655,0.918001595590976
03/01/2015,19:30,4.64,2.28,9.28,4.56,10.3398259172967,0.897500603416952
03/01/2015,20:00,4.6,2.6,9.2,5.2,10.5678758508983,0.870562838720134
03/01/2015,20:30,4.44,2.52,8.88,5.04,10.2105827453677,0.869685915236197
03/01/2015,21:00,4.12,2.2,8.24,4.4,9.34117765594895,0.882115757080408
03/01/2015,21:30,3.92,2.0,7.84,4.0,8.80145442526404,0.890761869708233
03/01/2015,22:00,3.92,2.08,7.84,4.16,8.87531407894954,0.88334902069493
03/01/2015,22:30,4.88,1.96,9.76,3.92,10.517794445605,0.927951202172269
03/01/2015,23:00,4.56,2.28,9.12,4.56,10.196469977399,0.894427190999916
03/01/2015,23:30,5.44,2.16,10.88,4.32,11.7062718232578,0.929416313260709
04/01/2015,00:00,4.6,1.96,9.2,3.92,10.0003199948802,0.919970561413045
04/01/2015,00:30,5.68,2.48,11.36,4.96,12.3956121268778,0.916453329107302
04/01/2015,01:00,5.4,2.12,10.8,4.24,11.602482492984,0.930835276547993
04/01/2015,01:30,4.12,2.16,8.24,4.32,9.30376267969041,0.885663175608236
04/01/2015,02:00,5.64,2.28,11.28,4.56,12.1668401814111,0.927110065704154
04/01/2015,02:30,5.24,2.28,10.48,4.56,11.4290857027148,0.916958737785179
04/01/2015,03:00,4.36,2.04,8.72,4.08,9.62729453169477,0.90575809967091
04/01/2015,03:30,3.96,2.12,7.92,4.24,8.98354050472307,0.881612321538049
04/01/2015,04:00,4.08,2.08,8.16,4.16,9.1592139400715,0.89090614690198
04/01/2015,04:30,3.96,2.2,7.92,4.4,9.06015452406856,0.874157276121538
04/01/2015,05:00,3.8,2.2,7.6,4.4,8.78179936004006,0.865426285481126
04/01/2015,05:30,6.12,2.28,12.24,4.56,13.0618222312203,0.937082114832649
04/01/2015,06:00,5.52,1.88,11.04,3.76,11.6627269538475,0.946605373141997
04/01/2015,06:30,6.88,2.12,13.76,4.24,14.3984443604162,0.955658795878577
04/01/2015,07:00,8.24,2.28,16.48,4.56,17.0992397491818,0.963785539107874
04/01/2015,07:30,10.72,2.96,21.44,5.92,22.2423020391326,0.963929001695913
04/01/2015,08:00,10.2,3.08,20.4,6.16,21.3097536353661,0.95730811106815
04/01/2015,08:30,11.16,2.08,22.32,4.16,22.70436081461,0.983071057681452
04/01/2015,09:00,13.0,2.76,26.0,5.52,26.5795109059591,0.978197081654004
04/01/2015,09:30,12.92,2.88,25.84,5.76,26.4741987603025,0.976044647619197
04/01/2015,10:00,13.64,3.0,27.28,6.0,27.9320317914755,0.976656485416341
04/01/2015,10:30,13.32,2.96,26.64,5.92,27.2898515935869,0.976187060183953
04/01/2015,11:00,11.24,2.24,22.48,4.48,22.9220592443175,0.980714680142577
04/01/2015,11:30,11.88,3.36,23.76,6.72,24.6920230033912,0.962254084921953
04/01/2015,12:00,11.4,3.24,22.8,6.48,23.7029618402427,0.961905105094941
04/01/2015,12:30,10.68,2.72,21.36,5.44,22.0418511019379,0.969065615279566
04/01/2015,13:00,10.12,2.52,20.24,5.04,20.8580727777041,0.970367694834934
04/01/2015,13:30,10.52,2.8,21.04,5.6,21.7724964117577,0.966356801815244
04/01/2015,14:00,11.6,2.8,23.2,5.6,23.8662942242821,0.972082208573287
04/01/2015,14:30,10.72,2.84,21.44,5.68,22.1796302944842,0.966652722129994
04/01/2015,15:00,9.12,2.76,18.24,5.52,19.0569672298611,0.957130260024745
04/01/2015,15:30,10.8,3.04,21.6,6.08,22.4393939312095,0.962592843024962
04/01/2015,16:00,10.68,2.2,21.36,4.4,21.8084754166815,0.979435728169314
04/01/2015,16:30,8.96,2.32,17.92,4.64,18.5109697206818,0.968074621178729
04/01/2015,17:00,7.32,1.24,14.64,2.48,14.8485689546165,0.985953598945869
04/01/2015,17:30,7.88,2.16,15.76,4.32,16.3413585726524,0.964424097906687
04/01/2015,18:00,8.96,2.68,17.92,5.36,18.7044379760526,0.9580613982063
04/01/2015,18:30,8.08,2.2,16.16,4.4,16.7483014064113,0.964873965894468
04/01/2015,19:00,7.48,1.88,14.96,3.76,15.4252779553563,0.969836656642242
04/01/2015,19:30,7.2,2.48,14.4,4.96,15.2302856178077,0.945484566826711
04/01/2015,20:00,7.0,2.2,14.0,4.4,14.6751490622753,0.953993716901255
04/01/2015,20:30,6.36,2.12,12.72,4.24,13.4080572791139,0.948683298050514
04/01/2015,21:00,5.8,1.96,11.6,3.92,12.2444436378302,0.947368483461419
04/01/2015,21:30,5.36,1.52,10.72,3.04,11.1427106217473,0.962063932547769
04/01/2015,22:00,5.2,1.2,10.4,2.4,10.6733312513011,0.97439119569462
04/01/2015,22:30,5.76,2.0,11.52,4.0,12.1946873678664,0.944673664234786
04/01/2015,23:00,5.48,1.72,10.96,3.44,11.4871754578748,0.954107477525003
04/01/2015,23:30,5.56,1.96,11.12,3.92,11.7907082060409,0.943115528404201
05/01/2015,00:00,5.44,1.8,10.88,3.6,11.4601221633977,0.949379059391655
05/01/2015,00:30,4.96,1.76,9.92,3.52,10.5260058901751,0.942427745481247
05/01/2015,01:00,4.6,1.72,9.2,3.44,9.82209753565907,0.936663474028785
05/01/2015,01:30,4.72,1.84,9.44,3.68,10.131929727352,0.931708001735926
05/01/2015,02:00,4.68,1.92,9.36,3.84,10.1170746760118,0.925168618374746
05/01/2015,02:30,4.56,1.84,9.12,3.68,9.83446999080276,0.927350432563124
05/01/2015,03:00,4.36,1.72,8.72,3.44,9.3740066140365,0.930231901793498
05/01/2015,03:30,4.4,1.76,8.8,3.52,9.47789006055673,0.92847669088526
05/01/2015,04:00,4.56,1.84,9.12,3.68,9.83446999080276,0.927350432563124
05/01/2015,04:30,4.52,1.8,9.04,3.6,9.73044706064423,0.929042616814924
05/01/2015,05:00,3.6,1.4,7.2,2.8,7.72528316633119,0.932004671541296
05/01/2015,05:30,5.4,1.88,10.8,3.76,11.4358034260825,0.944402382378105
05/01/2015,06:00,6.64,2.28,13.28,4.56,14.0410825793455,0.945796018573022
05/01/2015,06:30,6.16,1.88,12.32,3.76,12.8809937504837,0.956447944828587
05/01/2015,07:00,6.24,1.6,12.48,3.2,12.8837261690863,0.968663866044045
05/01/2015,07:30,6.32,2.04,12.64,4.08,13.2821684976513,0.951651833225513
05/01/2015,08:00,7.72,2.04,15.44,4.08,15.9699718221417,0.966814479822255
05/01/2015,08:30,7.48,1.6,14.96,3.2,15.2984182188879,0.977878875185276
05/01/2015,09:00,8.96,1.96,17.92,3.92,18.3437400766583,0.976900017396262
05/01/2015,09:30,7.68,2.0,15.36,4.0,15.8722903199255,0.967724234524468
05/01/2015,10:00,9.48,1.88,18.96,3.76,19.3292317488306,0.98089775353576
05/01/2015,10:30,7.92,2.36,15.84,4.72,16.5282787972614,0.958357503179616
05/01/2015,11:00,8.52,1.28,17.04,2.56,17.2312274664343,0.988902272527781
05/01/2015,11:30,8.16,2.44,16.32,4.88,17.0339895503079,0.958084420082609
05/01/2015,12:00,7.8,1.56,15.6,3.12,15.9089408824095,0.98058067569092
05/01/2015,12:30,6.56,1.28,13.12,2.56,13.3674230874915,0.981490592025699
05/01/2015,13:00,6.16,1.16,12.32,2.32,12.5365385972365,0.982727401542543
05/01/2015,13:30,7.2,1.8,14.4,3.6,14.8431802522236,0.970142500145332
05/01/2015,14:00,7.8,1.96,15.6,3.92,16.0849743549687,0.969849230451594
05/01/2015,14:30,7.56,1.56,15.12,3.12,15.4385491546324,0.979366639219671
05/01/2015,15:00,8.84,1.84,17.68,3.68,18.0589257709311,0.979017258515949
05/01/2015,15:30,8.24,1.88,16.48,3.76,16.9034907637446,0.974946549818399
05/01/2015,16:00,6.72,1.08,13.44,2.16,13.6124648759877,0.987330371276699
05/01/2015,16:30,8.28,2.0,16.56,4.0,17.0362437174396,0.972045262715274
05/01/2015,17:00,7.0,1.56,14.0,3.12,14.3434444956572,0.97605564718006
05/01/2015,17:30,5.96,1.84,11.92,3.68,12.47512725386,0.955501275252466
05/01/2015,18:00,6.4,1.64,12.8,3.28,13.2135687836406,0.968701204768194
05/01/2015,18:30,5.96,1.92,11.92,3.84,12.523258361944,0.951828961400558
05/01/2015,19:00,5.16,2.68,10.32,5.36,11.6289294434183,0.887441965334214
05/01/2015,19:30,4.84,2.4,9.68,4.8,10.8047397007054,0.895903119199438
05/01/2015,20:00,4.56,2.52,9.12,5.04,10.4199808061244,0.875241535439269
05/01/2015,20:30,4.36,2.4,8.72,4.8,9.95381333962015,0.876046164668462
05/01/2015,21:00,4.28,1.88,8.56,3.76,9.34939570239703,0.915567195193734
05/01/2015,21:30,4.48,2.24,8.96,4.48,10.0175845391991,0.894427190999916
05/01/2015,22:00,3.84,1.92,7.68,3.84,8.58650103359919,0.894427190999916
05/01/2015,22:30,3.96,2.12,7.92,4.24,8.98354050472307,0.881612321538049
05/01/2015,23:00,4.04,2.04,8.08,4.08,9.05167387834979,0.892652575489503
05/01/2015,23:30,3.64,1.96,7.28,3.92,8.26830091373071,0.880471099922175
06/01/2015,00:00,3.68,2.24,7.36,4.48,8.61626369141521,0.854198555614439
06/01/2015,00:30,3.56,1.8,7.12,3.6,7.97837076100127,0.892412776152616
06/01/2015,01:00,3.92,2.16,7.84,4.32,8.95142446764759,0.875838256618874
06/01/2015,01:30,3.52,1.96,7.04,3.92,8.05779126063712,0.873688554627978
06/01/2015,02:00,3.52,2.04,7.04,4.08,8.13682984951756,0.865201820635024
06/01/2015,02:30,3.56,2.08,7.12,4.16,8.24621125123532,0.863426825129345
06/01/2015,03:00,3.32,1.88,6.64,3.76,7.63067493738267,0.87017204303523
06/01/2015,03:30,3.64,2.12,7.28,4.24,8.42472551481649,0.864123108485461
06/01/2015,04:00,3.52,1.84,7.04,3.68,7.9438026158761,0.886225443961837
06/01/2015,04:30,3.56,2.0,7.12,4.0,8.16666394557778,0.87183702518523
06/01/2015,05:00,3.48,2.24,6.96,4.48,8.27719759338872,0.840864304793109
06/01/2015,05:30,5.24,2.16,10.48,4.32,11.3354664659201,0.924531869200788
06/01/2015,06:00,5.72,2.36,11.44,4.72,12.3754595874254,0.924410113352401
06/01/2015,06:30,5.64,2.12,11.28,4.24,12.0505601529555,0.936056071819487
06/01/2015,07:00,6.0,2.2,12.0,4.4,12.7812362469364,0.938876315886609
06/01/2015,07:30,8.52,2.28,17.04,4.56,17.6395918320124,0.966008746816675
06/01/2015,08:00,12.08,2.8,24.16,5.6,24.8005161236616,0.974173274440425
06/01/2015,08:30,12.0,2.48,24.0,4.96,24.5071744597373,0.979305061847479
06/01/2015,09:00,12.48,3.24,24.96,6.48,25.7874388026419,0.967913106494426
06/01/2015,09:30,13.88,3.28,27.76,6.56,28.5245718635705,0.973196026666854
06/01/2015,10:00,12.36,2.68,24.72,5.36,25.2944262635071,0.977290401548428
06/01/2015,10:30,11.6,2.52,23.2,5.04,23.7411372937355,0.977206766169609
06/01/2015,11:00,10.28,1.88,20.56,3.76,20.9009856226925,0.983685667803038
06/01/2015,11:30,11.72,2.68,23.44,5.36,24.0450244333417,0.974837853252386
06/01/2015,12:00,13.8,3.2,27.6,6.4,28.3323137071437,0.974152703703863
06/01/2015,12:30,11.4,2.72,22.8,5.44,23.44,0.972696245733789
06/01/2015,13:00,11.32,2.56,22.64,5.12,23.2117211770261,0.975369289822768
06/01/2015,13:30,12.08,2.52,24.16,5.04,24.680097244541,0.978926450759588
06/01/2015,14:00,12.4,2.12,24.8,4.24,25.1598410169858,0.98569780243274
06/01/2015,14:30,11.76,2.0,23.52,4.0,23.857711541554,0.985844763821299
06/01/2015,15:00,12.64,1.76,25.28,3.52,25.5238868513399,0.990444760519417
06/01/2015,15:30,11.64,1.92,23.28,3.84,23.5945756478052,0.986667458974435
06/01/2015,16:00,10.88,1.28,21.76,2.56,21.9100707438383,0.993150604322876
06/01/2015,16:30,11.56,1.44,23.12,2.88,23.2986866582647,0.992330612412383
06/01/2015,17:00,10.32,1.2,20.64,2.4,20.7790663890368,0.993307380301254
06/01/2015,17:30,9.76,2.04,19.52,4.08,19.9418354220468,0.978846710289243
06/01/2015,18:00,7.32,2.44,14.64,4.88,15.4319149816217,0.948683298050514
06/01/2015,18:30,7.76,2.32,15.52,4.64,16.1987653850533,0.958097708750102
06/01/2015,19:00,7.2,2.36,14.4,4.72,15.1538245997504,0.950255158703447
06/01/2015,19:30,6.96,2.4,13.92,4.8,14.7243471841708,0.945372981626272
06/01/2015,20:00,5.84,2.52,11.68,5.04,12.7210062495072,0.918166359713291
06/01/2015,20:30,5.52,2.24,11.04,4.48,11.9143610823241,0.926612843417905
06/01/2015,21:00,4.48,1.64,8.96,3.28,9.54148835350125,0.939056850256714
06/01/2015,21:30,4.24,1.32,8.48,2.64,8.88144132446981,0.954799980115415
06/01/2015,22:00,4.16,1.2,8.32,2.4,8.65923784175028,0.960823591180895
06/01/2015,22:30,3.76,1.68,7.52,3.36,8.2365041127896,0.913008710615828
06/01/2015,23:00,4.52,1.96,9.04,3.92,9.85332431212938,0.917456861627077
06/01/2015,23:30,4.64,2.08,9.28,4.16,10.1697590925253,0.912509324514951
07/01/2015,00:00,3.92,1.8,7.84,3.6,8.62702729797466,0.90877190128291
07/01/2015,00:30,4.16,1.76,8.32,3.52,9.03398029663559,0.920967251068559
07/01/2015,01:00,4.16,2.0,8.32,4.0,9.23159791152106,0.901252424525186
07/01/2015,01:30,3.92,1.84,7.84,3.68,8.66071590574359,0.905236944073029
07/01/2015,02:00,3.84,1.76,7.68,3.52,8.44824242076422,0.909064822894284
07/01/2015,02:30,3.96,1.88,7.92,3.76,8.76721164339039,0.903365895811458
07/01/2015,03:00,3.84,1.76,7.68,3.52,8.44824242076422,0.909064822894284
07/01/2015,03:30,3.92,1.96,7.84,3.92,8.76538647179918,0.894427190999916
07/01/2015,04:00,3.92,1.72,7.84,3.44,8.56149519651795,0.915727897994804
07/01/2015,04:30,4.0,1.92,8.0,3.84,8.87387175927171,0.901523057468274
07/01/2015,05:00,4.28,2.28,8.56,4.56,9.69882467106195,0.882581167338778
07/01/2015,05:30,4.72,1.76,9.44,3.52,10.0749193545159,0.936980204786319
07/01/2015,06:00,5.56,1.64,11.12,3.28,11.5936534362555,0.959145454980193
07/01/2015,06:30,7.24,1.52,14.48,3.04,14.7956750437417,0.97866437031035
07/01/2015,07:00,8.56,1.4,17.12,2.8,17.3474609093089,0.986887942247108
07/01/2015,07:30,11.56,1.72,23.12,3.44,23.3745160377707,0.989111387916677
07/01/2015,08:00,12.16,2.4,24.32,4.8,24.7891589207863,0.981074028276412
07/01/2015,08:30,12.52,1.68,25.04,3.36,25.2644255822293,0.99111693311614
07/01/2015,09:00,15.68,2.08,31.36,4.16,31.6347151085639,0.991316023943281
07/01/2015,09:30,16.92,2.8,33.84,5.6,34.300227404494,0.986582380371225
07/01/2015,10:00,16.28,2.48,32.56,4.96,32.9356220527258,0.988595264661329
07/01/2015,10:30,15.0,2.88,30.0,5.76,30.5479557417514,0.98206244154654
07/01/2015,11:00,12.12,2.08,24.24,4.16,24.5943733402581,0.985591284016248
07/01/2015,11:30,14.48,3.2,28.96,6.4,29.6587525024233,0.97644025984012
07/01/2015,12:00,13.12,2.4,26.24,4.8,26.6754118993503,0.983677406707226
07/01/2015,12:30,12.92,2.04,25.84,4.08,26.160122323873,0.987762965329069
07/01/2015,13:00,12.08,2.2,24.16,4.4,24.5573939985496,0.983817745540383
07/01/2015,13:30,13.88,2.0,27.76,4.0,28.0467039061634,0.98977762566601
07/01/2015,14:00,12.6,2.0,25.2,4.0,25.5154854941073,0.987635528464463
07/01/2015,14:30,11.0,1.32,22.0,2.64,22.1578338291449,0.992876838486922
07/01/2015,15:00,11.32,1.72,22.64,3.44,22.899851527903,0.988652698137088
07/01/2015,15:30,12.0,2.04,24.0,4.08,24.3443299353258,0.985855846669817
07/01/2015,16:00,9.68,1.36,19.36,2.72,19.5501406644556,0.990274204788649
07/01/2015,16:30,10.0,2.44,20.0,4.88,20.5867530222714,0.971498515495056
07/01/2015,17:00,8.8,1.92,17.6,3.84,18.0140389696481,0.977015761409992
07/01/2015,17:30,8.8,2.44,17.6,4.88,18.2640192728764,0.963643310765527
