Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor
01/01/2015,00:00,26.432,10.26,52.864,20.52,58.0313118581553,0.932232176464143
01/01/2015,00:30,25.236,9.524,50.472,19.048,55.1784506511472,0.935589703277217
01/01/2015,01:00,23.928,9.9,47.856,19.8,52.9220299277439,0.924033768221753
01/01/2015,01:30,25.088,10.444,50.176,20.888,55.6148841079554,0.923198812287534
01/01/2015,02:00,23.852,10.024,47.704,20.048,52.826313604937,0.921897080712587
01/01/2015,02:30,26.828,11.08,53.656,22.16,59.7058516008739,0.924275167700794
01/01/2015,03:00,24.708,10.204,49.416,20.408,54.7632221300426,0.92428093733326
01/01/2015,03:30,26.604,10.484,53.208,20.968,58.4930625436063,0.930365020202276
01/01/2015,04:00,24.564,10.54,49.128,21.08,54.4317240394727,0.918974657573523
01/01/2015,04:30,27.18,9.644,54.36,19.288,58.9669225149951,0.942433385444778
01/01/2015,05:00,31.98,16.604,63.96,33.208,73.6547323521223,0.8875074262968
01/01/2015,05:30,41.224,16.684,82.448,33.368,90.9545969367603,0.926961708216869
01/01/2015,06:00,37.436,17.144,74.872,34.288,84.3632074768356,0.909195097048028
01/01/2015,06:30,38.476,16.388,76.952,32.776,86.3256100444324,0.920023340419802
01/01/2015,07:00,34.344,17.864,68.688,35.728,79.6287524756085,0.887162659246864
01/01/2015,07:30,33.476,18.004,66.952,36.008,78.0291869080081,0.880707526600146
01/01/2015,08:00,34.044,18.0,68.088,36.0,79.2698733170558,0.884037920345842
01/01/2015,08:30,36.752,18.484,73.504,36.968,84.248046355871,0.893374611374374
01/01/2015,09:00,39.66,19.888,79.32,39.776,91.3920454110613,0.893903670729149
01/01/2015,09:30,39.056,19.584,78.112,39.168,89.8127304640876,0.893913911938449
01/01/2015,10:00,41.8,20.424,83.6,40.848,94.7304665162279,0.898482345898512
01/01/2015,10:30,42.092,20.284,84.184,40.568,95.3391834697465,0.900855379121172
01/01/2015,11:00,36.184,19.96,72.368,39.92,85.0368936768533,0.875614388001913
01/01/2015,11:30,36.848,21.084,73.696,42.168,86.9260986632353,0.867958888837616
01/01/2015,12:00,37.892,21.784,75.784,43.568,89.2362784664942,0.866944859016244
01/01/2015,12:30,37.172,20.78,74.344,41.56,87.0459337007745,0.872869357784753
01/01/2015,13:00,40.088,21.904,80.176,43.808,93.7288152693418,0.877547323560078
01/01/2015,13:30,39.044,21.464,78.088,42.928,91.3187396819225,0.876312560634949
01/01/2015,14:00,39.032,20.344,78.064,40.688,90.3775496185801,0.886775976324307
01/01/2015,14:30,35.316,19.624,70.632,39.248,82.5906427694155,0.874115242418518
01/01/2015,15:00,45.592,20.924,91.184,41.848,102.56744988602,0.908855810614413
01/01/2015,15:30,38.184,19.764,76.368,39.528,87.7253293001165,0.888088008166691
01/01/2015,16:00,39.104,19.44,78.208,38.88,89.4517651367077,0.895450722295647
01/01/2015,16:30,35.28,18.804,70.56,37.608,82.3394264011456,0.882477545149267
01/01/2015,17:00,29.152,13.404,58.304,26.808,66.4116715370998,0.908560489532808
01/01/2015,17:30,27.952,11.744,55.904,23.488,62.392412792947,0.921933111987254
01/01/2015,18:00,25.452,11.624,50.904,23.248,57.7473175376577,0.909625768599673
01/01/2015,18:30,23.536,11.98,47.072,23.96,54.2698074672895,0.891193175101114
01/01/2015,19:00,24.688,12.324,49.376,24.648,56.8836899635286,0.894716930756049
01/01/2015,19:30,24.3,11.4,48.6,22.8,55.4433042159681,0.905324661122311
01/01/2015,20:00,26.128,13.084,52.256,26.168,60.3200271028504,0.894153247144435
01/01/2015,20:30,26.448,13.224,52.896,26.448,61.1607659935781,0.894427190999916
01/01/2015,21:00,22.488,11.904,44.976,23.808,52.1988816890809,0.883810858829823
01/01/2015,21:30,25.972,11.02,51.944,22.04,58.2262912296143,0.920561700101222
01/01/2015,22:00,24.488,11.224,48.976,22.448,55.1518540890635,0.909060135898958
01/01/2015,22:30,26.708,11.264,53.416,22.528,59.718906138897,0.921406627104124
01/01/2015,23:00,27.128,11.204,54.256,22.408,60.680239381257,0.924273970445451
01/01/2015,23:30,22.3,10.704,44.6,21.408,50.6652718514907,0.901523057468274
02/01/2015,00:00,25.432,11.504,50.864,23.008,57.4969803519704,0.911120735375907
02/01/2015,00:30,26.42,11.36,52.84,22.72,59.0859041982498,0.918676758667156
02/01/2015,01:00,24.6,11.344,49.2,22.688,55.436699606711,0.908097629521806
02/01/2015,01:30,26.8,10.884,53.6,21.768,59.3892406876392,0.926508763840764
02/01/2015,02:00,23.772,11.28,47.544,22.56,53.6151679706537,0.903449761201157
02/01/2015,02:30,26.704,11.604,53.408,23.208,59.7588484533052,0.917150849356092
02/01/2015,03:00,26.94,11.144,53.88,22.288,59.8060120858031,0.924060285587203
02/01/2015,03:30,25.388,10.78,50.776,21.56,56.4661933862867,0.92046007600991
02/01/2015,04:00,25.052,11.284,50.104,22.568,56.1215856249927,0.911777077874613
02/01/2015,04:30,25.464,10.52,50.928,21.04,56.2947097002357,0.924232469367658
02/01/2015,05:00,35.308,19.724,70.616,39.448,83.139867544951,0.873016557531177
02/01/2015,05:30,37.52,16.924,75.04,33.848,84.2726166377998,0.911557476094003
02/01/2015,06:00,34.972,18.044,69.944,36.088,81.024686412777,0.888683456565679
02/01/2015,06:30,38.18,19.768,76.36,39.536,88.3324263302482,0.888030362462417
02/01/2015,07:00,37.916,19.348,75.832,38.696,87.4400844786977,0.890732366651205
02/01/2015,07:30,39.872,18.024,79.744,36.048,90.1943753922655,0.911222317494106
02/01/2015,08:00,35.48,18.884,70.96,37.768,82.0784844840931,0.882752085105695
02/01/2015,08:30,39.052,19.088,78.104,38.176,89.0749633507401,0.898421475037574
02/01/2015,09:00,40.724,18.88,81.448,37.76,91.4599287239419,0.907243434094549
02/01/2015,09:30,37.812,18.644,75.624,37.288,85.9804464788785,0.896899225278256
02/01/2015,10:00,44.168,19.384,88.336,38.768,98.2859238871761,0.91569613714454
02/01/2015,10:30,46.436,21.484,92.872,42.968,103.734479772597,0.907572301185488
02/01/2015,11:00,41.472,21.424,82.944,42.848,95.1194076026489,0.888453861706492
02/01/2015,11:30,39.08,19.92,78.16,39.84,89.6939042829326,0.890935085751039
02/01/2015,12:00,43.688,22.404,87.376,44.808,100.396825048125,0.889818311018092
02/01/2015,12:30,41.072,20.944,82.144,41.888,94.1440878605835,0.890859333199638
02/01/2015,13:00,40.288,22.044,80.576,44.088,93.743190709497,0.877265702011019
02/01/2015,13:30,39.244,23.3,78.488,46.6,92.7363015135956,0.859865564553443
02/01/2015,14:00,38.8,23.124,77.6,46.248,92.099799950358,0.859012884227917
02/01/2015,14:30,41.372,24.304,82.744,48.608,97.8194939441395,0.862229805757538
02/01/2015,15:00,48.104,22.14,96.208,44.28,107.414265925479,0.908403250346523
02/01/2015,15:30,43.716,22.784,87.432,45.568,100.238227834569,0.886787311640476
02/01/2015,16:00,39.936,22.32,79.872,44.64,93.3811901590965,0.872917199516148
02/01/2015,16:30,40.48,23.144,80.96,46.288,95.2843455878654,0.8681269809482
02/01/2015,17:00,33.96,16.524,67.92,33.048,78.0117444356244,0.899204682612041
02/01/2015,17:30,26.176,12.82,52.352,25.64,60.2621076263414,0.898074877749158
02/01/2015,18:00,26.044,14.584,52.088,29.168,61.4671525262846,0.872515156301283
02/01/2015,18:30,22.584,12.52,45.168,25.04,53.0560123235421,0.874595331155781
02/01/2015,19:00,22.996,14.744,45.992,29.488,55.8803416829543,0.841829665620863
02/01/2015,19:30,22.86,11.08,45.72,22.16,52.2846408365614,0.899870292785854
02/01/2015,20:00,27.36,13.464,54.72,26.928,63.0453856018802,0.897242637147576
02/01/2015,20:30,24.296,13.08,48.592,26.16,56.8911960304021,0.88050833553802
02/01/2015,21:00,25.38,12.904,50.76,25.808,58.824057213455,0.891400522195602
02/01/2015,21:30,21.672,10.94,43.344,21.88,49.7949854937162,0.892707049384412
02/01/2015,22:00,22.16,11.944,44.32,23.888,51.6351591998904,0.88027714549813
02/01/2015,22:30,23.4,10.504,46.8,21.008,52.8288064988072,0.912300450468935
02/01/2015,23:00,23.564,11.86,47.128,23.72,54.3266732660146,0.89324136375152
02/01/2015,23:30,24.248,10.464,48.496,20.928,54.5497201654556,0.918155037969688
03/01/2015,00:00,22.36,11.18,44.72,22.36,51.4400197238611,0.894427190999916
03/01/2015,00:30,22.02,10.724,44.04,21.448,50.2292828670858,0.899049216308058
03/01/2015,01:00,19.552,10.1,39.104,20.2,44.9586893723267,0.888460495610383
03/01/2015,01:30,23.676,11.504,47.352,23.008,54.4560955242188,0.899445016966718
03/01/2015,02:00,22.352,10.68,44.704,21.36,51.0654065901243,0.902292649485826
03/01/2015,02:30,23.0,10.104,46.0,20.208,51.6390974254533,0.915549660574412
03/01/2015,03:00,20.908,9.84,41.816,19.68,47.4980717940203,0.904803009640394
03/01/2015,03:30,21.372,10.464,42.744,20.928,48.7915578057969,0.898127745064686
03/01/2015,04:00,22.364,11.12,44.728,22.24,51.448312345378,0.895417937729121
03/01/2015,04:30,21.008,9.284,42.016,18.568,47.2574130173379,0.914664143728649
03/01/2015,05:00,24.524,10.66,49.048,21.32,55.2474722089644,0.91710572468517
03/01/2015,05:30,23.7,12.604,47.4,25.208,55.2790054137748,0.882909193102577
03/01/2015,06:00,28.056,11.324,56.112,22.648,61.8834346640214,0.927314208961022
03/01/2015,06:30,31.644,12.804,63.288,25.608,70.6789254917365,0.926990470227596
03/01/2015,07:00,26.688,10.744,53.376,21.488,58.8851944847261,0.927649773429111
